4024.0;5467.0;4693.9
4024.0;5467.0;4662.34
4024.0;5467.0;4662.196666666667
3920.0;5467.0;4658.095
3920.0;5525.0;4674.086
3752.0;5525.0;4668.138333333333
3752.0;5525.0;4672.765714285714
3752.0;5525.0;4668.46875
3752.0;5525.0;4670.193333333334
3752.0;5525.0;4670.983
3752.0;5525.0;4669.7472727272725
3752.0;5525.0;4671.9375
3752.0;5525.0;4672.426923076923
3752.0;5525.0;4672.946428571428
3752.0;5525.0;4670.504666666667
3752.0;5525.0;4670.599375
3752.0;5525.0;4667.545294117647
3752.0;5525.0;4668.189444444444
3453.0;5525.0;4667.4231578947365
3453.0;5525.0;4667.1995
3774.0;4729.0;4077.06
3774.0;4729.0;4113.13
3774.0;4729.0;4105.55
3774.0;4729.0;4112.545
3774.0;4729.0;4114.182
3774.0;4729.0;4108.835
3774.0;4729.0;4111.99
3774.0;4729.0;4111.26875
3774.0;4729.0;4113.684444444444
3774.0;4729.0;4117.021
3774.0;4729.0;4122.834545454545
3774.0;4729.0;4120.708333333333
3774.0;4729.0;4121.208461538462
3774.0;4729.0;4119.647142857143
3774.0;4729.0;4121.209333333333
3774.0;4729.0;4125.1425
3774.0;4729.0;4126.634117647059
3774.0;4729.0;4127.359444444444
3774.0;4729.0;4127.274210526316
3774.0;4729.0;4128.4775
